Número de Orden,Fecha de despacho Solicitada,Monto Pedido,direccion_normalizada,node_id,lat_final,lon_final,volumen_total_pedido_m3,peso_total_pedido_kg,node_id_deposito,lat_deposito,lon_deposito
ORD-CL-202612-002010,2026-12-17,172847,Calle Estado 4661,1714,-33.43949515564987,-70.64953513821996,0.3362549999999999,59.734,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002011,2026-12-17,98965,Av. Apoquindo 868,97,-33.4153941,-70.5895012,1.824036,251.717,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002012,2026-12-17,110390,Calle Monjitas 2837,1861,-33.436639090107406,-70.64200400967839,0.22164,50.802,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002013,2026-12-18,90668,Av. Pajaritos 9174,805,-33.488076083068606,-70.75138480605311,0.753561,122.605,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002014,2026-12-19,120004,Gran Avenida José Miguel Carrera 3758,2226,-33.488534485686856,-70.65048076207464,0.88359,127.524,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002015,2026-12-17,90060,Av. Apoquindo 6480,82,-33.4075428882353,-70.56299911176471,3.802386,483.892,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002016,2026-12-19,216255,Av. Manuel Montt 4115,598,-33.450409379191655,-70.61310094459272,0.7742910000000001,142.897,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002017,2026-12-17,42785,Calle Catedral 5661,1612,-33.443782747368424,-70.71353729473684,1.454887,294.834,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002018,2026-12-18,120215,Av. Tobalaba 3356,1033,-33.4314419,-70.5849939,0.99306,142.617,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002019,2026-12-18,196425,Av. Pedro de Valdivia 1553,813,-33.43699227826087,-70.60800879130434,0.546126,98.937,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002020,2026-12-19,150647,Av. Santa Rosa 7428,1002,-33.52696109659864,-70.63551418480725,0.698773,104.747,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002021,2026-12-19,88599,Calle Estado 5288,1720,-33.43949515564987,-70.64953513821996,0.245315,42.331,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002022,2026-12-17,124578,Av. Tobalaba 8544,1070,-33.4592719,-70.55405,0.18583,37.132000000000005,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002023,2026-12-17,82537,Calle Huérfanos 6157,1789,-33.43969907361054,-70.65168277752262,0.917582,135.159,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002024,2026-12-18,241918,Av. Santa Rosa 9972,1017,-33.5514238,-70.6323222,2.407378,377.885,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002025,2026-12-18,154006,Av. Recoleta 489,937,-33.4272638,-70.6463437,5.200264,681.295,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002026,2026-12-17,174323,Avenida Las Condes 1859,1268,-33.393217,-70.544274,0.690844,98.724,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002027,2026-12-18,245391,Av. Kennedy 7707,366,-33.3922105,-70.5551279,0.205176,27.768,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002028,2026-12-17,167859,Av. Independencia 3951,212,-33.39192832173913,-70.67423462608696,0.301023,61.218,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002029,2026-12-18,197398,Av. Tobalaba 4027,1038,-33.4332023,-70.5834936,1.588734,190.748,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002030,2026-12-21,250575,Gran Avenida José Miguel Carrera 2906,2221,-33.48126075897436,-70.64847988205129,0.276845,54.679,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002031,2026-12-20,112336,Calle Amunátegui 5836,1446,-33.41625625370045,-70.66756956491413,0.436369,78.885,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002032,2026-12-19,71122,Calle Arturo Prat 9926,1539,-33.452475519393765,-70.64863131734094,0.639474,126.204,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002033,2026-12-20,150265,Av. Recoleta 1611,916,-33.4137902,-70.6435274,0.976261,145.072,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002034,2026-12-18,204903,Calle Morandé 2118,1914,-33.43452185756808,-70.65443829443069,1.582264,209.1,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002035,2026-12-19,95932,Av. Mapocho 159,640,-33.432762,-70.686501,0.473855,78.19000000000001,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002036,2026-12-18,119887,Gran Avenida José Miguel Carrera 5636,2233,-33.5056769,-70.6556338,0.680767,83.988,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002037,2026-12-18,198199,Avenida Departamental 4004,1205,-33.4898387,-70.6819935,0.175353,28.739,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002038,2026-12-19,233673,Avenida Mapocho 8382,1316,-33.43231273781036,-70.6598401291291,0.311486,90.261,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002039,2026-12-18,140580,Av. Manuel Montt 2881,593,-33.450409379191655,-70.61310094459272,0.446339,53.291,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002040,2026-12-19,289992,Avenida Vicuña Mackenna 3067,1397,-33.479265,-70.6219998,0.895338,131.39,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002041,2026-12-19,205053,Calle Arturo Prat 4349,1502,-33.49346807142857,-70.61469842857143,0.776777,91.782,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002042,2026-12-20,112487,Calle Compañía de Jesús 9577,1684,-33.439644149230105,-70.66251983715254,1.756974,222.025,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002043,2026-12-20,193022,Avenida Recoleta 4446,1363,-33.3815223,-70.6398516,1.900793,265.985,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002044,2026-12-18,208226,Av. Manuel Montt 630,615,-33.4339546,-70.6170439,0.8283320000000001,99.552,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002045,2026-12-18,149492,Calle Morandé 9393,1953,-33.43452185756808,-70.65443829443069,5.143258,613.926,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002046,2026-12-18,251475,Av. La Florida 3235,391,-33.519235429031845,-70.58115079491817,0.849365,141.307,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002047,2026-12-20,144131,Av. Providencia 5560,893,-33.43307993353561,-70.62608343748443,1.192469,157.047,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002048,2026-12-18,216114,Av. Libertador Bernardo O Higgins 7273,528,-33.448743251107814,-70.67154545028562,1.085176,203.093,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002049,2026-12-19,95287,Av. Independencia 9222,248,-33.430113,-70.653323,0.116632,24.186,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002050,2026-12-20,72666,Av. Providencia 4618,882,-33.43307993353561,-70.62608343748443,0.867812,142.441,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002051,2026-12-18,125480,Av. Libertador Bernardo O Higgins 6552,526,-33.448743251107814,-70.67154545028562,1.282279,220.871,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002052,2026-12-19,132939,Av. Vitacura 7085,1162,-33.386711862921345,-70.56429622247191,0.203298,35.686,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002053,2026-12-17,222942,Avenida Vitacura 4145,1404,-33.3995503,-70.5901189,1.539289,208.773,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002054,2026-12-17,59542,Calle San Antonio 3448,1973,-33.43487534738776,-70.64887247008978,0.333177,71.435,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002055,2026-12-20,167190,Av. Mapocho 7888,674,-33.432762,-70.686501,3.534351,397.458,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002056,2026-12-18,81273,Av. Vicuña Mackenna 9400,1127,-33.440722,-70.634332,1.048546,130.666,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002057,2026-12-18,252863,Av. Libertador Bernardo O Higgins 4908,515,-33.4569332,-70.7035986,1.918589,241.543,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002058,2026-12-18,113140,Calle Arturo Prat 4407,1503,-33.49899697771374,-70.72375221588216,0.985135,147.768,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002059,2026-12-18,115444,Av. Independencia 7117,229,-33.430113,-70.653323,0.268006,40.344,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002060,2026-12-18,123375,Av. Santa Rosa 3238,969,-33.4848789,-70.64097425,0.4749109999999999,64.138,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002061,2026-12-18,308122,Av. Apoquindo 7063,87,-33.4079286,-70.5563587,0.204376,29.592,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002062,2026-12-19,149670,Av. Departamental 6137,134,-33.511167,-70.5699378,1.739375,197.525,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002063,2026-12-18,214234,Av. Irarrázaval 2767,262,-33.4544603,-70.6023163,0.6251979999999999,94.936,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002064,2026-12-18,135568,Calle Teatinos 269,2143,-33.440536914,-70.65493414800001,0.288895,60.941,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002065,2026-12-19,242472,Av. Tobalaba 1924,1022,-33.43005,-70.5866908,0.28351,67.99499999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002066,2026-12-19,247177,Calle Monjitas 992,1899,-33.436639090107406,-70.64200400967839,0.873602,122.031,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002067,2026-12-18,127159,Av. Santa Rosa 3541,971,-33.4886431,-70.6405941,1.686689,213.447,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002068,2026-12-18,112562,Calle San Antonio 9427,2010,-33.43487534738776,-70.64887247008978,0.322866,46.287,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002069,2026-12-20,229518,Calle Merced 4202,1824,-33.43731790255185,-70.64174538474282,0.333636,72.429,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002070,2026-12-18,81551,Av. Grecia 6581,179,-33.4712627,-70.5654448,0.162211,27.844,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002071,2026-12-18,146678,Avenida Tobalaba 6778,1393,-33.4848574,-70.5614288,1.991815,284.386,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002072,2026-12-18,126958,Av. Pedro de Valdivia 666,838,-33.4293062,-70.6102234,0.444596,41.553,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002073,2026-12-20,122271,Calle Catedral 5780,1614,-33.444113634210524,-70.71481590789473,1.134739,145.155,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002074,2026-12-18,241727,Av. Las Condes 3397,448,-33.38904613999576,-70.54005416426546,0.3673389999999999,62.904,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002075,2026-12-20,150282,Gran Avenida José Miguel Carrera 5359,2231,-33.5042666,-70.6550842,0.232966,57.237,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002076,2026-12-18,99096,Av. Libertador Bernardo O Higgins 5771,521,-33.459352,-70.712669,1.041406,167.409,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002077,2026-12-20,190873,Av. Libertador Bernardo O Higgins 7273,528,-33.448743251107814,-70.67154545028562,0.445883,60.855,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002078,2026-12-20,179769,Av. Vitacura 6815,1158,-33.3877354,-70.5662816,1.273927,222.172,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002079,2026-12-20,204069,Av. Apoquindo 8406,95,-33.41052665057889,-70.57323806478458,0.984872,148.606,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002080,2026-12-19,124094,Calle San Antonio 960,2011,-33.43487534738776,-70.64887247008978,2.003426,293.323,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002081,2026-12-19,153177,Av. Vitacura 4042,1144,-33.3999497,-70.591067,1.041254,164.93,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002082,2026-12-19,65030,Av. Libertador Bernardo O Higgins 2360,493,-33.448646311111105,-70.66960977777778,1.4029459999999998,209.691,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002083,2026-12-19,214792,Gran Avenida José Miguel Carrera 572,2234,-33.5371408,-70.6740565,0.171402,33.762,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002084,2026-12-18,159813,Calle Catedral 5193,1611,-33.443877182608695,-70.70710240000001,2.014366,314.40000000000003,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002085,2026-12-20,55836,Av. Pajaritos 2107,749,-33.5081917,-70.7574536,0.095953,23.711,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002086,2026-12-19,295354,Calle Merced 6840,1839,-33.43731790255185,-70.64174538474282,0.065567,22.763,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002087,2026-12-20,100260,Av. Libertador Bernardo O Higgins 3074,499,-33.450784502,-70.67765535,0.895991,134.466,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002088,2026-12-19,147203,Av. Santa Rosa 6749,996,-33.5233031,-70.6360487,0.835974,143.517,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002089,2026-12-19,167774,Av. Manuel Montt 2849,592,-33.450409379191655,-70.61310094459272,0.5744210000000001,85.41499999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002090,2026-12-18,212231,Calle Huérfanos 1214,1753,-33.44002503478261,-70.6539949347826,1.355658,250.644,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002091,2026-12-19,138448,Av. Pajaritos 1016,744,-33.5179575,-70.7573922,0.649162,102.268,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002092,2026-12-18,151138,Av. Kennedy 9292,374,-33.3883172,-70.5445573,1.15913,164.184,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002093,2026-12-17,323539,Calle Teatinos 9529,2189,-33.436656955578805,-70.65568127045138,0.740324,103.515,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002094,2026-12-19,309272,Av. Mapocho 8108,678,-33.432762,-70.686501,0.3710219999999999,40.566,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002095,2026-12-17,196927,Av. Mapocho 5094,657,-33.432762,-70.686501,1.228042,158.865,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002096,2026-12-18,123218,Avenida Santa Rosa 6201,1380,-33.5156645,-70.6371036,1.711804,206.316,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002097,2026-12-19,218933,Av. Departamental 5011,126,-33.5106675,-70.5789939,0.477756,90.696,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002098,2026-12-20,115283,Calle Estado 4684,1715,-33.43949515564987,-70.64953513821996,1.6709429999999998,223.982,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002099,2026-12-18,125538,Calle San Antonio 7865,1998,-33.43487534738776,-70.64887247008978,0.140731,26.316,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002100,2026-12-18,123185,Av. Departamental 2969,115,-33.5115668,-70.5715826,3.092148,427.34,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002101,2026-12-19,96136,Av. Manuel Montt 6241,614,-33.450409379191655,-70.61310094459272,0.796994,144.788,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002102,2026-12-20,290414,Calle Santo Domingo 3573,2094,-33.4385312296578,-70.68281358212927,0.283474,44.681,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002103,2026-12-20,108599,Calle Compañía de Jesús 224,1645,-33.439644149230105,-70.66251983715254,2.345825,243.672,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002104,2026-12-18,105188,Av. Pajaritos 6489,789,-33.488076083068606,-70.75138480605311,1.429457,226.194,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002105,2026-12-18,221941,Gran Avenida José Miguel Carrera 1092,2206,-33.5570575,-70.677793,2.046276,350.896,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002106,2026-12-18,293786,Av. Pedro de Valdivia 7181,840,-33.489901842857144,-70.60646732857143,1.338317,173.57,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002107,2026-12-17,110347,Av. Vicuña Mackenna 3234,1096,-33.48105621020408,-70.6211678489796,0.997489,192.079,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002108,2026-12-19,301657,Calle Compañía de Jesús 8561,1676,-33.439644149230105,-70.66251983715254,0.993036,204.203,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002109,2026-12-18,100096,Avenida Departamental 6836,1206,-33.5115714,-70.5625245,1.230524,163.336,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002110,2026-12-19,80703,Av. Vitacura 6926,1160,-33.3873452,-70.565607,2.615532,303.619,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002111,2026-12-18,222092,Calle Estado 8648,1743,-33.43949515564987,-70.64953513821996,3.234389,507.251,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002112,2026-12-18,247762,Av. Independencia 3951,212,-33.39192832173913,-70.67423462608696,0.624259,93.091,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002113,2026-12-18,69332,Gran Avenida José Miguel Carrera 2236,2216,-33.4820125,-70.6502216,1.6396540000000002,227.984,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002114,2026-12-21,146860,Gran Avenida José Miguel Carrera 398,2227,-33.5537938,-70.6824192,0.296432,83.097,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002115,2026-12-18,116456,Av. Vitacura 2907,1141,-33.412275,-70.6030389,1.239971,176.762,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002116,2026-12-19,59841,Calle Teatinos 129,2138,-33.4418976,-70.6547252,1.111266,197.955,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002117,2026-12-18,109932,Av. Santa Rosa 2639,967,-33.5422477,-70.6346832,0.31186,58.178,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002118,2026-12-19,246648,Calle Arturo Prat 1989,1484,-33.47179651632653,-70.64676993265306,1.015537,139.795,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002119,2026-12-20,111616,Calle San Antonio 5135,1986,-33.43487534738776,-70.64887247008978,0.547204,97.494,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002120,2026-12-18,223435,Av. Santa Rosa 3654,972,-33.48982095428572,-70.64012206,2.577443,367.43,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002121,2026-12-19,197208,Av. Matta 5052,715,-33.45799120274538,-70.64211682398948,1.219605,206.744,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002122,2026-12-19,92959,Av. Pedro de Valdivia 5930,833,-33.47833791111111,-70.60581817777778,2.318008,310.747,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002123,2026-12-19,185911,Av. Manuel Montt 8828,628,-33.450409379191655,-70.61310094459272,1.181468,164.609,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002124,2026-12-18,96127,Avenida Manuel Montt 5734,1304,-33.450409379191655,-70.61310094459272,3.1653580000000003,363.399,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002125,2026-12-18,88645,Av. Vicuña Mackenna 3234,1096,-33.48105621020408,-70.6211678489796,0.5407230000000001,118.173,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002126,2026-12-20,113300,Calle Huérfanos 5579,1786,-33.43969907361054,-70.65168277752262,0.257479,94.722,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002127,2026-12-18,111429,Av. Libertador Bernardo O Higgins 7790,530,-33.44378662227161,-70.65086273448715,0.519334,48.266000000000005,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002128,2026-12-19,108578,Av. Grecia 6845,182,-33.4718998,-70.5622122,1.910381,244.071,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002129,2026-12-19,286333,Av. Mapocho 8108,678,-33.432762,-70.686501,0.154155,18.89,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002130,2026-12-18,154978,Av. Irarrázaval 1289,253,-33.45314788974359,-70.61789717948717,0.5702240000000001,94.502,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002131,2026-12-18,148014,Av. Libertador Bernardo O Higgins 1306,490,-33.4444833,-70.6542406,1.522916,321.155,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002132,2026-12-18,170767,Av. Las Condes 3917,452,-33.393217,-70.544274,1.082566,163.446,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002133,2026-12-17,91357,Av. Pajaritos 3195,761,-33.4980481,-70.7570938666619,0.127863,23.995,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002134,2026-12-20,197683,Calle Teatinos 5191,2161,-33.436656955578805,-70.65568127045138,1.574785,337.716,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002135,2026-12-20,239138,Av. Libertador Bernardo O Higgins 8614,531,-33.448743251107814,-70.67154545028562,1.739531,293.296,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002136,2026-12-20,157958,Av. Grecia 7352,184,-33.4734882,-70.5555165,0.226108,53.76,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002137,2026-12-19,99862,Av. Departamental 820,143,-33.5052577,-70.6470646,1.083308,122.194,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002138,2026-12-19,116980,Av. Vicuña Mackenna 1789,1083,-33.467112404761906,-70.62673706857144,2.952751,378.742,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002139,2026-12-19,246962,Av. Providencia 6520,898,-33.43606751567123,-70.63111504939877,0.825114,132.991,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002140,2026-12-19,127996,Calle Huérfanos 8152,1797,-33.43969907361054,-70.65168277752262,0.805481,123.15,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002141,2026-12-18,104549,Calle Arturo Prat 7831,1527,-33.452475519393765,-70.64863131734094,0.505816,73.90899999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002142,2026-12-18,224108,Calle Teatinos 8353,2183,-33.436656955578805,-70.65568127045138,2.700629,282.283,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002143,2026-12-19,140624,Av. La Florida 6009,410,-33.51150570340909,-70.58755274545454,2.240969,296.053,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002144,2026-12-18,262068,Av. Kennedy 640,352,-33.404958,-70.590861,0.133479,40.089,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002145,2026-12-19,313139,Av. Apoquindo 3809,66,-33.4156139,-70.590686,2.221971,338.72,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002146,2026-12-19,200151,Calle Teatinos 3591,2151,-33.436656955578805,-70.65568127045138,4.025098,452.5,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002147,2026-12-19,198318,Av. Departamental 6976,139,-33.5116523,-70.5610397,0.376476,58.255,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002148,2026-12-18,101465,Av. Pajaritos 3313,762,-33.497912025000005,-70.75726111,1.805925,323.941,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002149,2026-12-19,308254,Av. Recoleta 7823,951,-33.431874,-70.647723,0.6351749999999999,82.948,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002150,2026-12-19,101598,Av. Irarrázaval 3003,268,-33.4546372,-70.5998304,0.844013,142.523,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002151,2026-12-18,40349,Calle Bandera 3131,1549,-33.44046393300847,-70.65220603930719,0.753528,132.74200000000002,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002152,2026-12-19,109520,Calle Estado 8391,1742,-33.43949515564987,-70.64953513821996,1.226298,165.931,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002153,2026-12-20,95666,Av. Vicuña Mackenna 4674,1107,-33.4969458,-70.6164608,0.59336,71.309,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002154,2026-12-18,189545,Calle San Diego 7465,2060,-33.46971150355578,-70.64855318455172,0.049351,12.086,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002155,2026-12-18,271311,Av. Pedro de Valdivia 1748,815,-33.438945,-70.6073256,2.933706,346.887,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002156,2026-12-18,123376,Calle Teatinos 51,2159,-33.4432562,-70.6544444,2.792816,409.551,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002157,2026-12-20,75201,Av. Pedro de Valdivia 6052,835,-33.479590918120806,-70.60579589395974,1.426546,215.307,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002158,2026-12-18,188730,Av. Tobalaba 9986,1076,-33.4912094,-70.556329,1.245502,159.578,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002159,2026-12-19,89639,Avenida Providencia 5716,1356,-33.43307993353561,-70.62608343748443,0.254952,38.799,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002160,2026-12-19,136730,Av. Libertador Bernardo O Higgins 5480,518,-33.44378662227161,-70.65086273448715,0.359038,83.591,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002161,2026-12-18,171889,Avenida Américo Vespucio 6368,1185,-33.373080262316364,-70.72311236685437,0.414914,47.839,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002162,2026-12-19,223895,Av. Santa Rosa 2167,965,-33.473526936,-70.642107792,1.183553,167.168,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002163,2026-12-20,246211,Calle Santo Domingo 6777,2108,-33.438971360737774,-70.68787532598256,1.781559,316.399,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002164,2026-12-19,181838,Calle Amunátegui 1984,1424,-33.41625625370045,-70.66756956491413,1.306336,276.19,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002165,2026-12-18,278349,Calle San Antonio 1910,1965,-33.43487534738776,-70.64887247008978,0.553226,136.417,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002166,2026-12-18,92888,Av. Departamental 3715,119,-33.4906244,-70.6807458,1.619493,185.605,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002167,2026-12-19,219020,Av. Providencia 3544,873,-33.435086638100124,-70.62889344723304,0.122137,17.272,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002168,2026-12-18,109846,Avenida Apoquindo 7973,1198,-33.40839174285714,-70.54879891836734,0.364131,64.047,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002169,2026-12-18,94990,Av. Irarrázaval 3578,275,-33.4552408,-70.593357,0.234778,41.38,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002170,2026-12-19,233669,Calle Morandé 613,1935,-33.436262367999994,-70.654081376,1.367324,220.1,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002171,2026-12-20,181135,Av. Las Condes 3948,454,-33.38904613999576,-70.54005416426546,3.429949,502.518,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002172,2026-12-18,71322,Calle Amunátegui 147,1418,-33.41625625370045,-70.66756956491413,0.352732,62.402,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002173,2026-12-19,97659,Av. Providencia 3090,871,-33.43606751567123,-70.63111504939877,1.058124,239.802,0,-33.42748443128771,-70.68728138816309
